target	hg38	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Oligodend	chr18:76997480-76998219	U	0	0	0	0	0.001	0.003	0.001	0	0	0	0.001	0	0	0.004	0	0.035	0	0	0	0	0.002	0.007	0	0.002	0	0.002	0.057	0.872	0	0.002	0	0	0	0	0	0	0.007	0	0.008	0
Oligodend	chr18:76998257-76998320	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061	0	0	0	0	0	0	0	0	0	0	0.028	0.879	0	0	0	0	0	0	0	0	0	0	0.007	0
Oligodend	chr18:76998352-76998420	U	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0.042	0	0	0	0.002	0	0	0	0.004	0	0	0.033	0.91	0	0	0	0	0	0	0	0	0	0	0.019	0
Oligodend	chr18:76998557-76998754	U	0	0.005	0	0	0.005	0	0	0.038	0	0.007	0	0	0	0.003	0.035	0.092	0	0	0	0.002	0.005	0	0	0	0.01	0	0.047	0.895	0	0.014	0.007	0	0	0	0	0.01	0	0.004	0.008	0.006
Oligodend	chr18:76998947-76999358	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0.031	0.867	0	0	0	0	0	0	0	0	0	0	0	0.008
Oligodend	chr18:77001360-77001622	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.046	0	0	0	0	0	0	0.005	0	0	0	0.028	0.888	0	0	0	0	0	0	0	0	0	0	0.005	0
Oligodend	chr18:77005958-77006471	U	0.009	0	0	0	0.033	0.006	0	0.049	0	0	0	0.007	0	0.007	0.016	0.069	0	0	0	0.001	0.003	0.02	0	0	0	0.004	0.063	0.956	0	0	0	0	0.005	0	0	0	0	0	0.013	0
Oligodend	chr18:77009132-77009539	U	0.03	0.003	0	0	0	0.058	0.004	0.194	0.008	0	0.002	0.006	0.051	0.012	0.023	0.025	0	0.013	0.004	0.002	0.027	0.033	0.001	0.002	0.009	0.003	0.042	0.946	0.003	0.003	0.009	0	0	0	0	0.003	0.058	0.002	0.086	0
Oligodend	chr18:77009835-77009975	U	0	0	0.019	0	0.002	0	0.001	0	0	0	0	0	0	0.011	0	0.013	0	0	0	0	0	0	0	0	0	0	0.038	0.921	0	0	0	0	0	0	0	0	0	0	0.006	0
Oligodend	chr18:77010943-77011693	U	0.008	0	0	0	0	0	0.001	0.017	0	0	0	0	0.018	0.003	0	0.019	0	0	0	0	0	0.006	0	0	0	0	0.048	0.967	0	0.004	0	0	0	0	0	0	0.019	0	0.049	0
Oligodend	chr18:77016707-77017066	U	0.005	0	0	0	0	0	0	0.014	0	0	0	0.006	0	0.003	0	0.008	0	0	0	0.001	0	0.009	0.002	0.002	0.024	0	0.056	0.967	0.008	0	0	0	0	0	0	0.004	0	0	0.023	0.058
Oligodend	chr18:77037666-77037818	U	0.016	0	0	0.007	0	0.064	0	0.097	0	0	0	0.027	0	0.013	0.024	0.007	0	0	0.002	0.002	0.006	0.008	0	0.004	0	0	0.226	0.966	0	0	0.017	0.009	0.01	0	0	0	0	0	0.017	0
Pancreas-Delta	chr18:77051275-77051458	U	0	0	0	0	0.002	0	0.001	0	0	0	0	0	0	0.005	0	0	0	0	0.002	0	0	0.007	0	0	0	0	0.12	0.006	0	0	0	0.634	0.802	0	0	0	0	0	0.009	0
Oligodend	chr18:77051727-77052329	U	0	0	0	0.005	0	0	0.001	0	0	0	0	0	0	0.001	0	0.005	0	0	0	0	0	0.011	0	0	0	0	0.049	0.926	0	0	0	0	0	0	0	0	0.009	0	0.004	0
Blood-NK	chr18:77118810-77119279	U	0	0	0.031	0	0.008	0.77	0.066	0	0	0	0	0	0	0.002	0	0.015	0	0	0	0.004	0.023	0.014	0	0	0.012	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0.021	0
Skeletal-Musc	chr18:77609480-77609889	U	0	0	0	0	0	0.143	0.206	1	0	0	0	0	0.333	0	0	0.571	0	0	0	0.045	0	0.25	0	0	0	0	0	0	0	0	0.167	0	0	0	NA	0	0.667	0	0.077	0
Lung-Ep-Bron	chr18:78227918-78228365	U	0	0	0	0.005	0.006	0.006	0.004	0.032	0	0	0.011	0.017	0.033	0.001	0	0.128	0.018	0	0.006	0.048	0	0.055	0	0.002	0.054	0.876	0.006	0	0.114	0.026	0.006	0	0	0.011	0	0.012	0	0	0.081	0.07
Smooth-Musc	chr18:78261625-78262441	U	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Breast-Luminal-Ep	chr18:78319664-78319800	U	0.092	0.009	0	0.006	0.002	0	0.002	0.091	0.775	0.923	0.006	0	0.286	0.036	0.564	0.094	0.008	0	0.002	0	0	0.034	0.055	0.01	0	0	0	0	0.066	0.025	0	0	0	0	0	0.005	0.01	0.004	0.031	0
Smooth-Musc	chr18:78333247-78334051	U	NA	0	NA	NA	NA	NA	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Breast-Luminal-Ep	chr18:78350266-78350338	U	0.017	0	0	0	0.008	0.012	0.006	0.021	0.528	0.642	0	0	0.028	0.014	0	0.226	0.009	0	0.021	0.006	0	0.083	0.007	0.013	0	0.008	0	0	0.01	0.079	0.033	0.026	0.037	0	0	0.014	0.012	0.006	0.127	0
Kidney-Ep	chr18:78391081-78391264	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.062	0	0	0	0	0	0.008	0.75	0	0.005	0	0	0	0	0.006	0	0.011	0	0	0	0	0	0	0.019	0
Kidney-Ep	chr18:78391279-78391406	U	0	0	0	0	0.004	0	0.002	0	0	0	0	0	0	0.004	0	0.074	0	0	0.002	0.004	0	0.037	0.615	0	0	0	0.004	0	0	0.01	0	0.019	0.009	0	0	0	0.01	0	0.005	0
Skeletal-Musc	chr18:78391431-78391522	U	0.025	0	0	0	0	0	0.003	0	0.008	0.019	0	0.014	0.029	0.003	0.028	0.098	0	0	0.003	0.01	0	0.045	0.116	0	0	0	0.019	0	0	0.029	0.04	0.011	0	0	0	0	0.588	0	0.029	0
Head-Neck-Ep	chr18:78479635-78479741	U	0	0	0	0.016	0.005	0	0.001	0.167	0.108	0.045	0	0	0	0.004	0.086	0.105	0.016	0	0.01	0.565	0	0.056	0	0	0.005	0.163	0	0	0	0.021	0.009	0.019	0	0	0	0.006	0	0	0.072	0
Ovary-Ep	chr18:78622287-78622475	U	0	0.121	0	0	0	0	0.011	0	0	0	0	0	0	0.015	0	0.15	0.267	0	0	0.012	0.051	0.182	0.063	0	0	0	0	0	0.775	0	0.062	0	0	0	0	0.03	0	0	0.103	0
Ovary-Ep	chr18:78674443-78674499	U	0.013	0	0	0	0.003	0	0.007	0.161	0.011	0.029	0.027	0	0	0.004	0.04	0.102	0.248	0	0.011	0.015	0	0.114	0.004	0.018	0.117	0.025	0.008	0	0.628	0.112	0.027	0.012	0	0	0	0	0.062	0	0.084	0
Pancreas-Duct	chr18:78727556-78727691	U	0.009	0	0.014	0.008	0.007	0	0.006	0.049	0	0.012	0	0	0.077	0.012	0	0.164	0	0	0.01	0	0.006	0.088	0.003	0.02	0.005	0	0.008	0.007	0.018	0.024	0.02	0.01	0.055	0.698	0	0	0	0.006	0.045	0
Skeletal-Musc	chr18:78757219-78757266	U	0.066	0.012	0	0.018	0.007	0.01	0.01	0.488	0.056	0.054	0.007	0.021	0.167	0.083	0.037	0.256	0.098	0	0.016	0.042	0.03	0.228	0.188	0.075	0.04	0.008	0.036	0	0.095	0.29	0.028	0	0.012	0.007	0	0.02	0.536	0.006	0.161	0.018
Fallopian-Ep	chr18:78786040-78786267	U	0	0	0	0	0.006	0	0	0	0	0.03	0	0	0	0.012	0	0.067	0.892	0	0	0.006	0	0.308	0	0.022	0.017	0	0.07	0	0.133	0.016	0	0	0	0	0	0	0	0	0.143	0
Prostate-Ep	chr18:78822316-78822451	U	0.007	0.024	0	0	0.004	0	0.006	0.769	0.076	0.091	0	0.014	0	0.007	0.838	0.197	0	0	0.037	0.292	0	0.113	0.006	0.008	0.052	0.012	0.014	0.023	0.007	0.149	0.025	0.029	0.01	0.015	0	0.784	0.022	0	0.074	0.018
Oligodend	chr18:79254830-79255231	U	0	0	0	0	0	0	0	0	0	0	0	0.031	0	0.001	0	0.035	0	0	0.002	0	0	0	0	0	0	0.006	0.045	0.933	0	0	0.009	0	0	0	0	0	0	0	0	0
Pancreas-Beta	chr18:79305813-79306215	U	0.02	0	0	0	0	0	0	0.1	0	0	0	0	0	0.001	0	0.12	0	0	0	0	0	0.008	0	0	0	0	0.072	0.17	0	0.019	0.364	0.773	0.019	0.009	0	0	0.122	0	0.006	0
Oligodend	chr18:79323459-79323986	U	0	0	0	0	0	0	0	0	0	0	0	0.007	0	0.001	0	0.075	0	0	0	0.001	0	0.004	0.002	0	0	0	0.043	0.91	0.014	0	0	0.005	0	0	0	0	0	0.006	0.011	0
Oligodend	chr18:79353101-79353387	U	0	0	0	0	0.001	0	0	0	0	0	0	0.015	0	0	0	0.047	0	0	0.007	0	0.004	0.012	0.003	0	0.003	0	0.066	0.874	0	0	0	0	0	0	0	0.003	0.036	0	0.007	0.006
Endothel	chr18:79412345-79412402	U	0.357	0.133	0	0	0.018	0	0.002	0	0.02	0	0.043	0.08	0.043	0.679	0	0.215	0	0	0.02	0.028	0.014	0.017	0.337	0.066	0.02	0.008	0.042	0	0.038	0	0.194	0.106	0.051	0.017	1	0.017	0.122	0.025	0.012	0.265
Megakaryocytes	chr18:79481250-79481336	U	0.046	0.013	0	0	0.006	0	0	0	0	0	0	0.017	0.071	0.003	0	0.176	0	0	0	0.031	0	0	0	0	0	0.018	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0
Kidney-Ep	chr18:79549805-79549920	U	0.057	0.011	0.037	0	0.008	0	0.015	0	0	0	0.027	0	0.095	0.01	0	0.128	0.057	0	0	0.006	0	0.043	0.54	0.019	0.01	0	0.009	0	0.014	0.111	0.017	0	0.013	0	0	0.01	0	0	0.066	0
Blood-NK	chr18:79631680-79632005	U	0	0	0.019	0.007	0.018	0.898	0.061	0	0	0	0.003	0.035	0	0.003	0	0.161	0	0	0.007	0	0	0.018	0	0.003	0	0	0.002	0	0	0	0.009	0	0	0	0	0	0	0	0.058	0
Pancreas-Acinar	chr18:79688085-79688179	U	0	0.014	0	0	0.004	0	0.009	0.021	0.016	0.113	0.033	0.012	0	0.021	0	0.02	0	0	0.004	0.044	0.006	0.033	0.075	0	0.01	0.03	0.008	0	0	0.977	0	0	0	0.007	0	0.015	0.057	0.004	0.065	0
Colon-Ep	chr18:79699409-79699559	U	0	0	0	0	0.013	0	0	0	0	0	0.909	0.01	0	0.001	0	0.017	0	0	0	0.002	0	0.007	0	0.009	0.005	0	0.011	0	0	0	0	0	0	0	0	0	0	0.021	0	0
Blood-Granul	chr18:79729211-79729347	U	0	0	0	0.627	0.013	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0	0
Ovary-Ep	chr18:79748740-79748964	U	0.004	0	0	0	0.002	0.006	0	0	0	0	0.005	0	0	0	0.019	0.01	0.04	0	0	0.04	0.061	0	0	0	0.004	0.014	0	0	0.698	0	0	0	0	0	0	0	0	0	0.007	0
Thyroid-Ep	chr18:79928135-79928699	U	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0.875
Blood-B	chr18:80105414-80105732	U	0.015	0	0.778	0	0.081	0	0.006	0	0	0	0.007	0.116	0	0.035	0.043	0.054	0	0	0.023	0.003	0.01	0.027	0.005	0	0	0.022	0.032	0.027	0	0	0.014	0.017	0	0	0	0	0.035	0	0.05	0.015
Breast-Luminal-Ep	chr19:283342-283701	U	0.113	0	0.007	0	0.009	0.052	0.017	0.103	0.067	0.99	0	0.135	0.265	0.027	0.028	0.199	0	0	0.003	0.027	0.016	0	0	0	0.007	0.014	0.007	0.065	0	0.024	0	0.057	0	0.625	0	0.053	0.056	0.008	0.137	0.014
Endothel	chr19:419592-419789	U	0.485	0.015	0.069	0.036	0.079	0.06	0.152	0.423	0.063	0	0.05	0.148	0.167	0.724	0	0.343	0	0.7	0.024	0.076	0.064	0.102	0.173	0.031	0.035	0.076	0.039	0	0.056	0.034	0	0.022	0	0	0	0.018	0.17	0.031	0.164	0
Neuron	chr19:591318-591352	U	0.043	0	0.017	0.027	0.021	0.054	0.016	0.026	0.094	0.047	0.004	0.014	0	0.022	0	0.071	0.039	0	0.014	0.012	0.026	0.06	0.08	0.034	0.006	0.045	0.653	0.098	0.052	0.08	0	0.012	0.013	0.041	0	0.037	0.038	0.019	0.028	0.056
Blood-NK	chr19:693173-693281	U	0	0	0.023	0.096	0.014	0.706	0.028	0	0	0	0.042	0	0	0.004	0	0.128	0.011	0.048	0.016	0.012	0	0	0.023	0.015	0.022	0.008	0.007	0.01	0.009	0.027	0.036	0.013	0.056	0.018	0	0	0	0.017	0.013	0
Endothel	chr19:727810-727958	U	0.507	0.03	0.019	0.038	0.054	0	0.009	0	0.403	0	0.104	0.176	0.308	0.673	0	0.068	0	0	0	0.03	0.014	0.319	0	0.01	0.013	0	0.053	0	0.019	0.088	0	0.017	0	0	0	0.029	0.3	0.072	0.377	0
Epid-Kerat	chr19:877313-877800	U	0	0	0	0	0	0	0	0	0	0	0.028	0.01	0	0	0.614	0.01	0	0	0	0.008	0	0	0	0	0	0	0.02	0	0	0.005	0	0	0	0	0	0	0	0	0	0
Kidney-Ep	chr19:968777-968944	U	0	0.04	0	0	0	0	0	0	0.008	0	0.04	0	0	0.013	0	0.043	0	0	0	0.009	0.014	0	0.785	0	0	0	0	0	0	0	0	0	0	0.007	0	0.018	0	0.011	0	0
Blood-T	chr19:1079558-1079663	U	0.026	0	0.124	0	0.054	0.162	0.887	0.121	0.011	0.019	0.032	0.098	0.059	0.016	0	0.085	0	0	0.008	0.016	0.017	0.032	0.013	0.005	0	0	0.011	0.022	0	0.008	0.011	0.012	0	0	0	0.008	0.017	0.06	0.098	0
Blood-T	chr19:1079684-1079786	U	0	0.008	0.027	0	0.041	0.022	0.718	0	0	0.019	0	0.115	0.036	0.005	0	0.026	0	0	0	0.002	0	0	0.008	0.004	0	0	0	0.009	0	0	0	0	0.011	0.01	0.143	0	0.015	0.006	0	0.012
Breast-Luminal-Ep	chr19:1167118-1167263	U	0.014	0	0	0	0.006	0	0.001	0	0.162	0.942	0	0.013	0	0.002	0	0.016	0	0.364	0.002	0.21	0	0	0.024	0.018	0.395	0.04	0	0	0.186	0	0	0	0	0	0	0.006	0	0	0	0
Breast-Luminal-Ep	chr19:1167310-1167645	U	0.06	0.008	0	0	0.003	0	0	0.019	0.089	0.689	0	0	0.023	0.017	0.022	0.022	0.008	0.452	0	0.21	0	0.006	0.044	0.291	0.243	0.058	0	0	0.124	0.069	0	0.006	0	0	0	0	0	0	0	0
Gallbladder	chr19:1293441-1293584	U	0.024	0	0	0	0.005	0	0.002	0	0	0.02	0	0	0	0.003	0.029	0.06	0	1	0	0.024	0	0	0	0.054	0.005	0.007	0	0	0.014	0.014	0.021	0.022	0	0	0	0	0	0	0.019	0
Ovary-Ep	chr19:1334185-1334263	U	0.024	0	0	0	0.003	0	0	0.273	0.018	0	0.071	0	0	0.039	0	0.153	0.287	0.062	0.049	0.015	0.007	0.031	0.023	0.004	0.012	0.016	0.003	0.008	0.621	0.042	0.078	0.049	0.088	0.037	0	0	0.045	0.173	0.006	0
Ovary-Ep	chr19:1340630-1340760	U	0.01	0	0	0.014	0.005	0	0.004	0.031	0	0.108	0.009	0	0	0.006	0	0.139	0.59	0	0.003	0.007	0	0.01	0.296	0	0.007	0.015	0	0	0.858	0.007	0	0.022	0	0	0	0	0.033	0	0.008	0.061
Oligodend	chr19:1389823-1390102	U	0.007	0.004	0.007	0	0.005	0	0.002	0	0	0	0.009	0	0	0.003	0.013	0.037	0.01	0	0.002	0.011	0	0.01	0	0.006	0	0	0.064	0.872	0.004	0	0	0.006	0	0	0	0.01	0	0.003	0	0
Blood-Granul	chr19:1423536-1423831	U	0.011	0	0	0.798	0.023	0	0	0	0.008	0	0.002	0.006	0	0.001	0	0.007	0.005	0	0.001	0.003	0.003	0	0.021	0.009	0	0	0.001	0	0	0.011	0.005	0	0	0	0.091	0.003	0.124	0	0	0
Blood-B	chr19:1648938-1648992	U	0	0.006	0.971	0	0.032	0	0.001	0	0	0	0	0.397	0.045	0.027	0	0.028	0	0	0	0.004	0	0	0.126	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067
Gallbladder	chr19:1698700-1698793	U	0.016	0	0.018	0	0.003	0.012	0.002	0	0	0.01	0	0.015	0	0.003	0	0.069	0	0.923	0	0.006	0	0.019	0	0.188	0	0	0.006	0	0	0.008	0.031	0	0.012	0	0	0	0.021	0.047	0.02	0
Gallbladder	chr19:1699470-1699546	U	0.02	0	0	0	0.01	0	0	0	0	0	0.006	0.018	0.077	0.018	0	0.065	0.037	0.789	0	0.015	0	0.037	0.059	0.007	0	0.023	0.009	0.013	0.013	0	0	0	0	0.013	NA	0	0.043	0.007	0.04	0
Skeletal-Musc	chr19:1728593-1728728	U	0.515	0.016	0	0.028	0.007	0.014	0.018	0.241	0.075	0	0.067	0.07	0.69	0.132	0.125	0.24	0.338	0.762	0.025	0.091	0.063	0.134	0.129	0.029	0.065	0.043	0.026	0.042	0.444	0.255	0.164	0.092	0.161	0.185	0	0.067	0.698	0.038	0.097	0.063
Eryth-prog	chr19:1836677-1836938	U	0.009	0.006	0	0	0.003	0	0	0	0	0	0	0	0	0.002	0	0.935	0	0	0	0	0.016	0.02	0	0.109	0	0	0	0	0.022	0	0	0	0.006	0	0	0	0	0	0.012	0
Eryth-prog	chr19:1837034-1837266	U	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.799	0	0	0	0	0.043	0.014	0	0.027	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gallbladder	chr19:2172334-2172591	U	0	0.008	0.05	0.005	0.003	0	0.001	0	0.006	0	0	0.042	0	0.005	0	0.038	0	0.787	0.027	0.003	0	0.005	0.004	0.005	0	0	0.009	0	0.01	0.015	0.019	0	0.018	0.034	0	0.004	0.025	0.006	0.008	0
Breast-Basal-Ep	chr19:2195972-2196494	U	0.012	0	0	0.003	0	0	0.001	0	0.806	0.021	0	0	0	0.001	0	0.012	0	0	0	0.005	0	0.003	0	0	0.005	0	0.018	0.033	0	0.005	0	0	0	0	0	0	0.166	0	0.002	0
Adipocytes	chr19:2221870-2222055	U	0.56	0	0	0	0	0	0.002	0	0.306	0.009	0	0.014	0.192	0.04	0	0.007	0	0	0	0	0.11	0.068	0	0	0	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0.214	0
Epid-Kerat	chr19:2230350-2230509	U	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.822	0	0	0	0	0.048	0.011	0	0	0	0	0	0.008	0.006	0	0	0	0	0	0	0	0	0	0	0	0.009
Kidney-Ep	chr19:2233779-2233844	U	0	0	0.01	0	0.002	0	0.003	0	0	0	0.008	0	0	0.001	0	0	0	0.056	0	0.002	0	0	0.702	0	0	0	0.035	0	0.007	0	0	0	0	0	0	0	0	0.139	0	0.025
Pancreas-Alpha	chr19:2244619-2244869	U	0.007	0	0.03	0	0	0	0	0	0.005	0	0	0.008	0	0.002	0	0.008	0	0.328	0.003	0.002	0.003	0	0.118	0	0.003	0.004	0.006	0	0	0.011	0.837	0.349	0.224	0	0	0	0.019	0.015	0.004	0.005
Blood-Granul	chr19:2303625-2303683	U	0.012	0	0	0.957	0.026	0.012	0	0	0	0	0	0	0	0	0	0.148	0	0	0.005	0.011	0	0	0.003	0.008	0	0.006	0	0	0	0	0	0	0	0	0	0	0.187	0	0	0
Eryth-prog	chr19:2421880-2421969	U	0	0	0	0	0	0	0	0.053	0	0	0	0	0	0	0.028	0.786	0	0	0.002	0.011	0	0	0.003	0	0	0	0	0	0	0.007	0	0	0	0	0	0	0	0.005	0.006	0
Dermal-Fibro	chr19:2429598-2429674	U	0.18	0	0.008	0	0.014	0	0.004	0.048	0.06	0	0.004	0.164	0.641	0.168	0.037	0.036	0.013	0.045	0.034	0.078	0.081	0.13	0.009	0.011	0.047	0.056	0.098	0.045	0	0.018	0.012	0.05	0.037	0.021	0	0.009	0.104	0.007	0.244	0.013
Pancreas-Delta	chr19:2449376-2449508	U	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.049	0.14	0	0	0.025	0	0	0.01	0	0	0.008	0.009	0.009	0.086	0	0.024	0.506	0.853	0	0	0	0	0	0.006	0
Liver-Hep	chr19:2458073-2458878	U	0	0.01	0	0	0.01	0	0	0	0	0	0.012	0	0	0.007	0	0.111	0	0.059	0.008	0.003	0	0	0.044	0.826	0	0	0	0	0.013	0.024	0.015	0.014	0	0	0	0	0	0.01	0	0
Ovary-Ep	chr19:2525769-2525913	U	0.086	0.026	0.134	0	0.014	0	0.001	0.081	0.021	0.092	0.351	0.088	0	0.02	0.364	0.062	0.389	0	0.009	0.128	0.021	0.014	0.228	0.01	0	0.005	0.266	0	0.843	0	0	0	0	0	0	0	0.059	0.11	0.009	0.12
Blood-NK	chr19:2551964-2552157	U	0	0	0.012	0.008	0.004	0.661	0.049	0	0.008	0	0.015	0	0.031	0.001	0	0.156	0	0	0.005	0.006	0	0	0	0	0	0.006	0	0	0.007	0.148	0	0	0	0.007	0	0	0.032	0.096	0	0
Breast-Basal-Ep	chr19:2556722-2556920	U	0.028	0	0.051	0	0	0	0.001	0	0.79	0.108	0	0	0.094	0.005	0.044	0.081	0	0	0	0.002	0	0.008	0.003	0.005	0	0	0.006	0	0	0	0	0.01	0	0	0	0	0.013	0	0.005	0
Blood-B	chr19:2680897-2681207	U	0	0.01	0.947	0	0.036	0.018	0.026	0.043	0	0	0	0.358	0	0.034	0.03	0.146	0	0	0.002	0.052	0	0.101	0.012	0.004	0	0.013	0.003	0	0	0.007	0	0	0	0	0.222	0	0.025	0.012	0.094	0.007
Liver-Hep	chr19:2790822-2791242	U	0.011	0	0	0	0.006	0	0	0	0	0	0.003	0.006	0.011	0.004	0	0.027	0	0	0	0	0.003	0.004	0.01	0.942	0	0	0	0	0	0.005	0	0	0.011	0.004	0	0.003	0	0.012	0	0.004
Thyroid-Ep	chr19:2793031-2793458	U	0.004	0.012	0.014	0	0.001	0	0.002	0.039	0	0	0	0.012	0	0	0	0.031	0	0	0.001	0.001	0	0.008	0.005	0	0.003	0.01	0	0	0	0	0	0.005	0	0.004	0	0	0.021	0.008	0.005	0.517
Heart-Cardio	chr19:2797237-2797662	U	0	0	0	0	0	0	0	0	0.003	0	0	0.009	0	0.002	0	0.009	0	0.017	0.001	0.001	0.928	0.003	0	0	0	0	0.005	0.05	0	0.002	0	0	0	0	0	0	0.008	0	0.002	0
Skeletal-Musc	chr19:2846031-2846772	U	0.011	0.01	0	0	0.002	0	0.002	0.1	0.011	0.007	0	0.165	0.014	0.028	0.017	0.118	0	0	0	0	0.014	0	0.044	0	0	0	0.013	0.005	0.005	0	0.013	0.007	0	0.005	0	0.021	0.624	0	0.009	0
Blood-T	chr19:2856500-2857283	U	NA	0	NA	NA	0	0	0.667	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA
Heart-Fibro	chr19:3012450-3012867	U	0.006	0.015	0.005	0	0.003	0	0.004	0	0	0	0	0.034	0	0.011	0	0.119	0	0	0	0	0.049	0.668	0.017	0	0.004	0	0.011	0	0	0	0	0	0	0	0	0.005	0.019	0	0.053	0
Bladder-Ep	chr19:3170882-3170997	U	0.014	0.803	0	0	0	0	0.005	0	0.039	0	0	0	0	0	0.08	0.031	0	0	0	0.18	0	0	0	0	0.011	0.08	0.004	0.105	0	0	0.014	0	0	0	0	0.25	0	0	0	0
Small-Int-Ep	chr19:3188181-3188351	U	0	0	0	0.125	0.025	0	0	0	0	0	0.024	0	0	0	0	0.091	0	0	0	0	0	0	0	0	0	0	0.017	0.036	0	0	0	0	0	0	NA	0	0	0.857	0	0
Eryth-prog	chr19:3193328-3193547	U	0	0	0	0.012	0	0.007	0.002	0	0	0	0	0.01	0	0	0	0.721	0	0	0	0.002	0	0.007	0	0	0	0	0.038	0	0	0	0.007	0	0.008	0	0	0	0	0.008	0	0.007
Eryth-prog	chr19:3194307-3194739	U	0	0	0	0	0.004	0	0.001	0	0	0	0.01	0	0.031	0	0	1	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.006	0	0	0	0	0.143	0	0.117	0	0	0
Skeletal-Musc	chr19:3442503-3442688	U	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0.002	0	0.067	0	0	0.006	0.002	0	0	0	0.005	0	0.008	0.029	0	0	0	0.014	0.095	0.01	0	0	0	0.667	0	0	0
Skeletal-Musc	chr19:3451891-3452010	U	0.02	0.01	0.009	0	0.006	0.015	0.008	0	0.01	0.048	0	0.016	0.04	0.01	0	0.063	0	0	0.006	0.009	0.009	0.024	0.061	0.23	0.017	0	0.016	0.028	0.081	0.04	0.021	0.014	0	0	0	0.02	0.571	0.006	0.008	0.016
Liver-Hep	chr19:3517612-3518078	U	0	0	0	0	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	0	1	0	0	0	0	NA	0	0	0	NA	0	NA	NA	NA	0	0	NA
Blood-NK	chr19:3799713-3799959	U	0.006	0.01	0.006	0.008	0.003	0.688	0.042	0.021	0	0	0.003	0	0.04	0.001	0	0.161	0	0	0.004	0.007	0	0.007	0	0	0.009	0.006	0	0.006	0.007	0.016	0.008	0	0	0.006	0	0.005	0	0.004	0.022	0.008
Bone-Osteob	chr19:3806502-3806616	U	0.125	0.005	0	0	0	0.009	0	0.685	0	0	0.003	0.013	0.091	0.014	0	0.035	0	0	0.008	0.004	0.006	0.007	0.003	0.004	0.005	0.023	0.003	0	0.034	0	0.007	0.01	0.011	0	0	0	0	0	0.042	0
Ovary-Ep	chr19:3942121-3942276	U	0.032	0	0	0	0	0	0	0.037	0	0	0	0.039	0	0.009	0	0.101	0.328	0	0.005	0.008	0	0.014	0.05	0.007	0.024	0.006	0	0	0.679	0.006	0	0	0.011	0.024	0	0.007	0.202	0	0.012	0.028
Heart-Cardio	chr19:3961881-3962180	U	0	0.005	0.004	0	0.001	0	0.002	0	0.008	0	0	0	0	0	0	0.038	0.009	0	0.001	0.005	0.947	0	0	0	0.005	0	0.096	0	0	0	0	0	0	0	0	0.003	0.077	0	0.008	0.004
