target	hg19	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Breast-Basal-Ep	chr15:40303305-40303773	U	0	0	0	0.008	0	0	0	0	0.784	0.034	0	0	0	0	0	0.08	0.036	0	0	0.004	0	0.007	0	0	0	0	0.19	0.013	0.017	0	0	0.009	0	0	0	0	0	0.004	0.004	0
Lung-Ep-Bron	chr15:40537864-40538221	U	0.087	0.07	0.038	0	0.009	0	0.019	0.154	0	0	0	0	0.2	0.006	0	0.042	0	0	0	0.059	0	0.107	0	0.019	0.138	0.683	0	0	0	0	0	0	0	0	0	0.118	0.056	0	0	0
Thyroid-Ep	chr15:40671511-40671607	U	0	0.024	0	0	0.008	0	0.003	0	0	0	0	0	0	0.007	0	0.051	0.043	0	0.004	0.008	0	0.012	0.006	0	0.085	0	0.005	0	0.06	0.074	0	0	0	0	0	0.012	0	0	0	0.906
Liver-Hep	chr15:40674143-40674362	U	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.026	0.056	0	0.05	0	0	0	0	0	0.917	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.009	0
Thyroid-Ep	chr15:40678519-40679199	U	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	1
Eryth-prog	chr15:40851522-40852006	U	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.022	0	0	0	0	0	0	0	0	0	0	0.018	0
Liver-Hep	chr15:40959187-40959313	U	0	0	0	0.008	0	0	0.002	0.027	0	0	0.004	0	0	0.002	0	0.016	0	0	0	0	0	0.01	0	0.816	0	0	0.067	0	0	0	0	0	0	0	0	0	0	0	0	0
Colon-Ep	chr15:40993737-40994330	U	0	0	0	0	0.008	0	0	0	0	0	0.799	0.007	0	0	0	0.01	0	0	0.055	0.003	0	0	0	0.012	0	0.005	0	0	0	0.02	0	0.008	0	0	0	0.062	0	0.034	0.004	0
Breast-Luminal-Ep	chr15:41067708-41068463	U	0	0	0	0	0.002	0	0	0	0.027	0.838	0	0	0	0.001	0	0.046	0	0.083	0.028	0.009	0	0	0	0.159	0.053	0.037	0.003	0	0.008	0	0	0	0	0	0	0.027	0	0	0	0
Skeletal-Musc	chr15:41215757-41215904	U	0.239	0.01	0	0	0.014	0	0	0.03	0	0	0	0.242	0	0.242	0	0.178	0	0	0	0.009	0.018	0.098	0	0.005	0	0	0.011	0	0	0.01	0	0	0.014	0.012	0	0	0.667	0	0.023	0
Endothel	chr15:41274883-41275365	U	0.377	0.005	0	0	0.024	0	0.002	0.935	0.264	0	0	0.057	0.019	0.749	0	0.034	0	0	0.008	0.011	0.019	0.149	0.013	0.028	0	0	0.006	0	0.005	0.005	0	0	0.007	0.005	0	0.017	0.105	0	0.099	0
Thyroid-Ep	chr15:41363111-41363492	U	0	0.019	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48
Liver-Hep	chr15:41549503-41550185	U	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0.001	0	0.033	0	0.062	0.009	0	0	0	0.003	0.981	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0	0
Lung-Ep-Alveo	chr15:42027356-42027926	U	0	0	0	0	0.003	0	0	0	0.024	0.006	0	0	0	0.001	0	0.03	0	0	0.001	0.004	0.004	0	0	0.002	0.965	0.059	0	0	0.043	0.004	0.217	0.014	0.009	0.013	0	0	0	0	0	0
Gastric-Ep	chr15:42045333-42045534	U	0	0	0	0	0	0	0.006	0.125	0.033	0.212	0	0	0	0.006	0	0.154	0	0	0.952	0.016	0	0	0	0	0.179	0.075	0	0	0.027	0	0	0	0	0	0	0	0	0	0	0
Lung-Ep-Alveo	chr15:42129252-42129616	U	0	0.071	0	0	0	0	0	0	0	0	0	0	0	0	0.029	0.09	0	0	0	0.059	0	0	0	0	0.921	0.023	0	0	0	0	0	0	0	0	0	0.019	0	0.005	0.012	0.195
Gastric-Ep	chr15:42149853-42150275	U	0	0.067	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111	0	0	0.143	0.2
Head-Neck-Ep	chr15:42161903-42162040	U	0.083	0.04	0	0	0	0	0	0	0.02	0	0	0.056	0	0	0.909	0.182	0.148	0	0	0.981	0	0.074	0.057	0.009	0.038	0.703	0.013	0	0	0	0	0	0.025	0	0	0.409	0.029	0	0	0.08
Pancreas-Delta	chr15:42193921-42194212	U	0	0	0	0	0.003	0	0	0.037	0	0.035	0.004	0.045	0	0.001	0	0.119	0	0	0.015	0.002	0.06	0.014	0.086	0	0.215	0.013	0.008	0	0	0.172	0.381	0.67	0.933	0.028	0	0.113	0.011	0	0.026	0.067
Pancreas-Acinar	chr15:42211291-42211586	U	0.01	0	0	0	0.002	0	0	0	0.006	0	0	0.018	0	0.023	0	0.09	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0.934	0	0	0	0.038	0	0	0	0	0.004	0
Skeletal-Musc	chr15:42652008-42652187	U	0.134	0	0	0.361	0.048	0.022	0	0	0.009	0.009	0	0.043	0	0.017	0	0.157	0	0	0	0.002	0.183	0	0	0.004	0	0	0.103	0.008	0	0	0	0	0	0	0.143	0	0.671	0	0.024	0
Heart-Fibro	chr15:42719816-42720432	U	0.059	0	0	0	0	0	0.014	0	0	0	0	0.021	0	0.09	0	0.051	0	0	0	0.004	0.081	0.79	0.006	0	0.011	0.026	0.294	0	0	0	0.012	0	0	0	0	0.023	0.484	0	0.176	0
Liver-Hep	chr15:42940421-42940613	U	0	0	0	0.009	0.005	0	0	0	0	0	0	0	0	0.002	0	0.116	0	0.038	0.003	0	0	0	0	0.93	0.007	0	0	0	0	0	0.022	0	0	0	0	0	0	0	0.007	0
Oligodend	chr15:42969410-42969564	U	0	0.16	0	0	0	0	0	0	0	0	0.005	0	0	0.002	0.032	0.207	0	0	0.014	0.056	0.01	0	0	0.022	0.07	0.04	0.045	0.848	0.071	0.065	0	0	0	0.014	0	0	0	0.008	0.007	0
Prostate-Ep	chr15:43079249-43079532	U	0.111	0.37	0	0	0.011	0	0	0	0	0.417	0	0	0	0.009	0	0.31	0	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0.727	0	0	0.067	0
Colon-Ep	chr15:43095572-43096041	U	0	0	0	0	0	0	0	0	0	0	0.863	0.013	0	0	0.024	0.042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.013	0
Head-Neck-Ep	chr15:43388602-43388802	U	0	0	0	0	0.009	0	0	0	0.01	0	0	0.014	0	0.053	0	0.008	0.01	0	0	0.759	0	0	0	0	0	0.079	0	0	0	0.019	0	0	0	0	0	0.02	0	0	0.016	0
Skeletal-Musc	chr15:43566080-43566251	U	0	0	0	0	0.012	0	0	0	0	0	0	0.077	0	0	0	0.125	0	0	0.027	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0.069	0
Head-Neck-Ep	chr15:43589375-43589552	U	0	0	0.006	0	0.005	0.01	0.019	0.037	0	0	0	0	0	0.001	0	0.148	0	0	0.01	0.914	0	0.023	0.003	0	0	0.221	0.009	0.048	0	0	0.016	0.021	0.035	0	0	0.09	0	0	0.017	0.01
Thyroid-Ep	chr15:43779819-43780117	U	0	0	0.062	0	0	0	0	0	0	0	0	0	0	0	0	0.212	0	0	0	0.011	0	0.038	0	0	0	0	0.086	0	0	0	0	0	0	0	NA	0	0	0	0.025	0.862
Heart-Cardio	chr15:44166456-44166646	U	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0.905	0	0	0	0	0	0.046	0.022	0	0	0	0	0	0	0	0	0	0	0	0
Heart-Cardio	chr15:44171204-44172030	U	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0.898	0	0	0	0	0	0.006	0.012	0.004	0	0	0	0	0	0	0	0	0	0.006	0
Head-Neck-Ep	chr15:44197814-44198149	U	0	0	0	0	0	0	0.001	0	0	0.019	0	0.012	0	0.003	0	0.043	0	0	0.005	0.853	0	0.008	0	0	0	0.101	0.017	0.059	0	0	0	0	0	0	0.125	0	0	0	0	0
Skeletal-Musc	chr15:44435983-44436054	U	0	0.012	0.037	0	0	0	0.005	0	0	0	0	0.089	0	0.007	0.038	0.146	0	0	0	0.004	0	0	0	0	0	0	0.045	0.011	0	0	0	0	0	0	0	0.019	0.628	0	0.018	0
Lung-Ep-Alveo	chr15:44515098-44515213	U	0.053	0	0	0	0.003	0	0.004	0.031	0	0	0	0.015	0	0.011	0	0.121	0	0	0	0	0	0.011	0	0	0.768	0.117	0	0	0	0	0	0	0	0	0	0.017	0	0	0.013	0
Blood-B	chr15:44886044-44886157	U	0.095	0.029	0.862	0.011	0.011	0	0.047	0	0	0	0	0.349	0	0.039	0	0.056	0	0	0	0.036	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0
Oligodend	chr15:45068518-45068594	U	0.011	0	0	0	0.003	0	0	0	0.02	0.027	0	0.057	0.08	0.004	0	0.065	0	0	0.003	0	0	0.008	0	0.005	0	0	0.087	0.848	0	0	0	0	0	0	0	0	0.017	0	0	0
Smooth-Musc	chr15:45176745-45177856	U	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0
Gastric-Ep	chr15:45313227-45313510	U	0	0.005	0	0	0	0	0.001	0.017	0	0	0	0	0	0	0	0.091	0	0.024	0.497	0.037	0	0.011	0	0.024	0	0.005	0	0	0	0.004	0	0	0.011	0	0	0.005	0	0.004	0.004	0
Bladder-Ep	chr15:45375901-45376049	U	0	0.818	0	0	0.011	0	0.004	0	0	0.018	0	0	0	0	0.133	0.035	0	0	0	0	0	0	0	0	0.027	0.121	0	0	0	0	0	0	0	0	0	0.204	0	0	0.016	0
Smooth-Musc	chr15:45419386-45420116	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Heart-Fibro	chr15:45622883-45623239	U	0	0.037	0	0	0	0	0	0	0	0	0	0	0	0.023	0	0.25	0.6	0	0	0.016	0.036	0.824	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0.2	0
Pancreas-Acinar	chr15:45663054-45664197	U	0.015	0	0.005	0.007	0.002	0	0.004	0.037	0	0	0	0.013	0	0.005	0	0.161	0	0	0	0	0	0.043	0.029	0.007	0.005	0	0.002	0	0	0.971	0	0	0	0.043	0	0	0.008	0	0.016	0
Eryth-prog	chr15:45709691-45710062	U	0	0	0	0.015	0.023	0	0.003	0.095	0	0	0	0.025	0	0.003	0	1	0	0	0.004	0	0	0	0.026	0	0	0	0	0	0	0.027	0	0	0	0	0.667	0.011	0.049	0	0.011	0
Heart-Fibro	chr15:45892930-45894305	U	0.154	0.047	0	0	0	0	0	0	0	0	0.016	0	0	0.049	0	0.032	0	0	0	0	0.026	0.904	0	0.015	0	0	0.065	0	0	0.022	0	0	0	0	0.2	0.019	0.074	0	0.2	0
Smooth-Musc	chr15:48089025-48090161	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Breast-Luminal-Ep	chr15:48518739-48518922	U	0	0.007	0.008	0	0.008	0.04	0.01	0	0.071	0.781	0.008	0.012	0	0.005	0	0.223	0.106	0	0.009	0.034	0	0.067	0.048	0.035	0	0.016	0	0	0.056	0.019	0	0.03	0	0	0	0.301	0.014	0	0.071	0
Megakaryocytes	chr15:48688697-48688937	U	0	0	0	0	0	0	0.044	0	0	0	0	0	0	0	0	0.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Prostate-Ep	chr15:48923180-48923329	U	0	0	0	0	0	0	0	0	0	0.194	0	0.079	0	0.039	0.5	0.406	0	0	0	0.044	0.044	0.183	0	0	0	0	0.057	0.333	0	0	0	0	0.056	0.015	0	0.626	0	0	0.159	0
Kidney-Ep	chr15:49183985-49184348	U	0.029	0	0	0	0.001	0	0.001	0.013	0	0	0	0.007	0	0.007	0	0.054	0	0	0	0.006	0	0.009	0.465	0	0	0.011	0.003	0.004	0	0	0.012	0	0	0	0	0	0.021	0	0.003	0.005
Breast-Basal-Ep	chr15:49254046-49254722	U	0.012	0	0	0	0.004	0	0	0.033	0.819	0.043	0.005	0.096	0.059	0.014	0	0.227	0	0	0.007	0	0.016	0.126	0	0	0.008	0.065	0.047	0.016	0	0	0	0	0	0	0	0.009	0	0	0.129	0
Fallopian-Ep	chr15:49298259-49299039	U	0	0.138	0	0	0	0	0	0	0.007	0.008	0	0	0	0.001	0	0.06	0.909	0	0.002	0.006	0	0.006	0.053	0	0.015	0	0	0	0.148	0	0	0	0	0.005	0	0.058	0	0	0.004	0.007
Bone-Osteob	chr15:49419618-49420061	U	NA	0	0	0	0	NA	0	0.5	0	0	0	0	NA	0	1	0	0	NA	0	0.091	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blood-Granul	chr15:50266301-50266405	U	0.014	0	0	0.984	0.167	0	0.004	0	0	0	0.01	0.013	0	0	0	0.048	0	0	0	0	0	0	0	0	0	0	0.007	0	0	0.014	0.011	0.013	0	0	0	0	0.28	0	0	0
Breast-Luminal-Ep	chr15:50520990-50521531	U	0	0	0	0	0	0	0	0.143	0.125	0.833	0	0.5	0	0	0	0.167	0	0	0.074	0.032	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.333	0.5	0	0.059	0
Dermal-Fibro	chr15:50684234-50684378	U	0.461	0.008	0	0	0	0	0	0	0.011	0	0	0.062	0.971	0.051	0.029	0.15	0	0	0	0	0	0	0.111	0	0	0	0.061	0	0.022	0	0	0	0	0	0	0	0.098	0	0.277	0.125
Blood-B	chr15:50736822-50737207	U	0	0	0.982	0	0.032	0.032	0.01	0	0	0	0	0.373	0	0.026	0.053	0	0	0	0	0.007	0	0	0.129	0	0	0	0.005	0	0.041	0	0	0	0	0	0	0	0	0	0	0
Epid-Kerat	chr15:50945080-50945477	U	0.026	0.05	0	0	0	0	0	0	0.027	0	0	0	0	0.01	0.913	0.034	0	0	0.016	0.01	0	0	0	0	0	0	0	0.02	0	0.012	0	0.025	0	0	0	0	0	0	0.011	0
Epid-Kerat	chr15:50959447-50959641	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.019	0.083	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colon-Ep	chr15:51082844-51083031	U	0	0	0	0	0	0.111	0.008	0	0	0	0.941	0	0	0	0	0.08	0	0	0	0	0	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162	0.025	0
Small-Int-Ep	chr15:52390924-52391211	U	0	0	0	0	0	0	0.001	0	0	0	0.003	0	0	0.001	0	0.142	0	0	0	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0.753	0	0
Kidney-Ep	chr15:52394089-52394248	U	0.129	0.015	0.15	0	0.089	0.054	0.017	0	0	0	0.005	0.233	0.111	0.009	0.037	0.303	0	0	0.007	0	0	0.017	0.673	0	0	0	0.007	0	0	0.032	0.011	0.278	0.031	0	0	0.009	0.039	0	0.028	0
Epid-Kerat	chr15:52531305-52531368	U	0.009	0	0	0	0.052	0	0	0	0	0	0	0	0	0	0.972	0.111	0	0	0	0.107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0
Epid-Kerat	chr15:52531390-52532639	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.823	0.15	0	0	0	0.02	0	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021	0
Smooth-Musc	chr15:53331378-53332543	U	0.077	0.053	0	0	0	0.05	0.05	0.143	0	0.067	0	0.077	0	0.062	0	0.381	0.059	0	0.094	0.015	0	0.562	0	0	0	0	0	0	0.188	0	0.087	0	0	0	0	0	0	0	0.4	0
Smooth-Musc	chr15:53486290-53487501	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Smooth-Musc	chr15:53729197-53729635	U	NA	0	0	0	0	NA	0.167	0.333	0	0	0	0	0.5	0.182	1	0.167	NA	NA	0	0	NA	1	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	NA	NA	0.8	0
Prostate-Ep	chr15:53833154-53833205	U	0	0.248	0	0	0.008	0	0.005	0	0	0	0.007	0	0	0.007	0	0.069	0	0	0.051	0.188	0.035	0.056	0.006	0.014	0	0.071	0	0	0	0	0	0.016	0	0	0	0.556	0	0.009	0.067	0
Smooth-Musc	chr15:53963008-53963876	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Blood-Granul	chr15:55927022-55927180	U	0	0	0	0.514	0.037	0	0.005	0	0	0	0	0	0	0.003	0	0.081	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.043	0.01	0.012	0
Epid-Kerat	chr15:56287113-56287260	U	0.008	0	0	0	0.002	0	0	0	0	0	0.004	0.011	0	0.001	0.886	0.039	0	0	0	0.128	0	0.012	0.012	0	0	0	0	0	0	0.007	0	0	0	0	0	0	0.014	0.005	0.006	0
Eryth-prog	chr15:56386087-56387208	U	0.009	0	0	0	0	0	0.001	0	0	0	0.003	0	0.023	0	0	0.75	0	0	0	0.002	0	0.005	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0.009	0	0.011	0
Lung-Ep-Alveo	chr15:57626002-57626445	U	0	0.008	0	0	0.009	0	0.002	0	0	0.016	0	0.018	0	0.004	0.056	0.109	0	0	0	0.013	0.019	0	0	0	0.962	0.01	0	0	0.029	0	0	0	0	0	0	0	0	0	0	0
Fallopian-Ep	chr15:57859958-57860187	U	0.075	0	0	0	0.013	0.025	0.037	0	0	0	0	0.029	0	0.02	0	0.079	0.638	0	0	0	0	0	0	0	0	0	0.02	0.008	0.043	0	0	0	0	0	0	0	0.013	0	0.012	0
Blood-T	chr15:58108937-58109125	U	0	0.04	0	0	0.025	0	0.71	0.167	0	0	0	0.037	0.087	0.013	0	0.333	0.051	0	0.128	0.048	0	0	0.019	0.023	0.018	0	0.008	0	0.029	0.093	0.068	0.034	0	0	0	0.019	0.03	0	0.262	0.062
Bone-Osteob	chr15:58132152-58132893	U	0	0	0.02	0	0	0	0	0.75	0	0	0	0.028	0	0.004	0	0.216	0	0	0	0.118	0	0	0	0.012	0	0	0.009	0	0	0.017	0	0.04	0	0	0	0	0.067	0	0.088	0
Pancreas-Alpha	chr15:58534900-58535321	U	0	0.025	0	0	0	0.053	0	0	0	0	0.019	0	0.167	0.006	0	0.2	0	0	0	0	0	0.069	0	0	0.029	0	0.083	0	0	0.062	0.893	0.353	0.188	0	0	0	0	0	0.027	0
Thyroid-Ep	chr15:58701798-58702038	U	0	0	0.021	0	0	0	0	0.2	0	0	0	0.02	0	0.004	0	0.131	0	0	0	0.104	0	0.042	0.02	0	0.008	0	0.019	0	0	0.009	0	0	0	0	0	0.01	0	0	0.028	0.949
Bladder-Ep	chr15:58727874-58728190	U	0	0.45	0.006	0	0	0	0	0	0.008	0	0.003	0.011	0	0.003	0	0.066	0	0	0	0	0	0	0	0.007	0	0	0	0	0	0	0	0.01	0.015	0	0	0.025	0	0	0.046	0
Breast-Basal-Ep	chr15:58833989-58834172	U	0	0	0	0	0	0	0.002	0	0.812	0.077	0	0	0	0	0	0.042	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gallbladder	chr15:59567074-59567402	U	0	0	0	0.021	0	0	0.005	0.022	0	0	0	0	0	0	0	0.25	0	0.923	0	0.005	0	0	0.004	0	0	0	0	0.054	0	0	0.009	0	0	0	0	0	0	0	0.006	0
Lung-Ep-Alveo	chr15:59614217-59615188	U	0	0	0	0	0.018	0	0.066	0.027	0	0	0	0	0	0.004	0	0.175	0	0	0	0.006	0	0	0	0.005	0.838	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155
Dermal-Fibro	chr15:59835001-59835439	U	0.239	0.024	0	0	0	0.077	0	0.04	0	0	0	0	0.588	0.032	0.077	0.23	0	0	0	0.024	0	0.062	0	0	0	0.014	0	0	0	0.126	0.016	0	0	0	0	0	0.069	0.011	0.09	0
Gastric-Ep	chr15:59988949-59989042	U	0.012	0.008	0	0	0.003	0	0.004	0.03	0	0	0	0.018	0	0.002	0.036	0.046	0.024	0	0.935	0.029	0	0.01	0	0	0.031	0	0	0	0	0	0.013	0	0	0	0	0	0	0	0.031	0
Pancreas-Duct	chr15:61012461-61012715	U	0.011	0	0.082	0	0.019	0	0.115	0	0	0	0.007	0.074	0	0.006	0	0.078	0	0.326	0	0.002	0	0	0.097	0	0	0	0.002	0	0	0.011	0	0	0	0.755	0	0	0	0	0	0
Eryth-prog	chr15:61066701-61067007	U	0	0	0	0	0.007	0	0.01	0	0	0	0	0	0	0.004	0	0.789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heart-Fibro	chr15:61083859-61084659	U	0.073	0	0	0	0.011	0	0.01	0	0.013	0	0.006	0	0.048	0.148	0	0.235	0	0	0	0	0.035	0.894	0.005	0	0	0.01	0.034	0	0	0	0	0	0	0	0	0	0.021	0	0.192	0
Kidney-Ep	chr15:61181729-61181822	U	0.018	0	0	0	0	0	0.028	0.389	0	0	0	0.021	0	0.112	0	0.044	0	0.2	0	0	0	0	0.932	0.093	0	0	0.141	0.015	0.014	0	0	0	0	0	0	0.012	0.026	0	0	0
Pancreas-Delta	chr15:61383738-61383947	U	0.043	0	0.023	0.029	0	0.038	0.016	0	0	0	0.013	0.037	0	0.036	0.091	0.316	0	0	0	0	0	0	0	0.015	0	0	0.069	0	0	0	0.1	0.071	0.8	0	0	0	0	0	0	0
Gallbladder	chr15:61750417-61751062	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214	0	1	0	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smooth-Musc	chr15:61867309-61868366	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pancreas-Delta	chr15:61912008-61912385	U	0.075	0.054	0.065	0.023	0.02	0	0.029	0.15	0	0	0	0.167	0.065	0.025	0	0.34	0.02	0	0.059	0.072	0	0.186	0.02	0	0.031	0.078	0.014	0.013	0.111	0.288	0	0.255	0.82	0.104	0	0	0	0	0.384	0.023
Skeletal-Musc	chr15:61916027-61916136	U	0.014	0.011	0.093	0	0.02	0	0.011	0.038	0	0.014	0	0.07	0	0.111	0.552	0.083	0.092	0	0.019	0.01	0.144	0.1	0.017	0	0.008	0	0.004	0.01	0	0.275	0.014	0	0	0.069	0	0.01	0.679	0.025	0.153	0
Skeletal-Musc	chr15:61916249-61916272	U	0.026	0	0	0.031	0.031	0	0.007	0.037	0	0	0.01	0.045	0	0.036	0.5	0.217	0	0	0.018	0.025	0.053	0.155	0	0	0	0	0	0	0	0.026	0	0	0	0	0	0	0.643	0.016	0.145	0
Smooth-Musc	chr15:62017772-62018000	U	0.25	0	0	0	0.023	0	0.022	0.429	0	0	0	0	0	0.137	0	0.35	0	0	0.059	0.104	0	0.533	0	0.037	0	0	0	0	0.111	0.136	0	0	0	0.154	0	0	0.2	0	0.625	0
Pancreas-Beta	chr15:62227694-62229018	U	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	0	0	NA	NA	0	NA	0	NA	0	NA	0	0	NA	0	0	NA	NA	NA	NA	NA	0	NA
Pancreas-Beta	chr15:62598589-62598698	U	0.312	0	0	0.012	0.003	0.012	0.003	0	0	0	0	0.074	0	0.03	0	0.154	0	0.043	0.003	0	0.01	0	0	0	0	0.009	0.004	0	0	0	0.196	0.958	0.436	0.008	0	0	0.029	0.007	0.053	0
Skeletal-Musc	chr15:63327026-63327763	U	NA	NA	NA	NA	0	NA	0.2	NA	NA	NA	0	0	0	0	0	1	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	NA	NA	NA	NA	0	0
Heart-Cardio	chr15:63360929-63361698	U	0	0.004	0	0	0.001	0.006	0.003	0	0.004	0	0	0	0	0.003	0	0.147	0	0	0	0	0.931	0	0	0	0.003	0	0.006	0	0	0	0	0	0	0	0	0	0.24	0	0.003	0
Colon-Ep	chr15:63611441-63611974	U	0	0.115	0	0	0	0	0.014	0.2	0	0.059	0.852	0.154	0	0.006	0	0.08	0	0	0	0.032	0.054	0	0.158	0	0	0.034	0	0	0.029	0.028	0	0	0	0	0	0.031	0	0.028	0	0
Breast-Basal-Ep	chr15:63920307-63920521	U	0.011	0.007	0	0	0	0	0	0	0.786	0.082	0	0.112	0	0.005	0	0.008	0.011	0	0	0.002	0	0	0	0	0	0	0.009	0	0	0.017	0	0.013	0	0.02	0	0	0.113	0	0	0
Skeletal-Musc	chr15:64186563-64186671	U	0.074	0.038	0	0	0.005	0.023	0	0.077	0	0	0	0.036	0.188	0.027	0	0.079	0	0	0.028	0.017	0.147	0	0.081	0	0.025	0.017	0	0.062	0	0.028	0.021	0	0	0	0	0	0.784	0	0.02	0
Lung-Ep-Alveo	chr15:64419012-64419607	U	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0.001	0	0.006	0	0	0	0.002	0	0	0	0	0.529	0	0	0	0.009	0	0	0	0	0	0	0.007	0	0	0.011	0
Breast-Basal-Ep	chr15:64434782-64435204	U	0	0	0	0	0	0	0	0	0.667	0.039	0	0	0	0.011	0.059	0.015	0	0	0	0	0.012	0.015	0	0	0	0.023	0	0.014	0	0.014	0	0	0	0	0	0	0	0	0.011	0
